ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
ATT,"Atmautluak, AK",NUP,"Nunapitchuk, AK"
ATT,"Atmautluak, AK",BET,"Bethel, AK"
ATT,"Atmautluak, AK",OOK,"Toksook, AK"
ATT,"Atmautluak, AK",BET,"Bethel, AK"
ATT,"Atmautluak, AK",PQS,"Pilot Station, AK"
ATT,"Atmautluak, AK",BET,"Bethel, AK"
ATW,"Appleton, WI",MSP,"Minneapolis, MN"
ATW,"Appleton, WI",DTW,"Detroit, MI"
ATW,"Appleton, WI",DEN,"Denver, CO"
ATW,"Appleton, WI",ORD,"Chicago, IL"
ATW,"Appleton, WI",BNA,"Nashville, TN"
ATW,"Appleton, WI",SAV,"Savannah, GA"
ATW,"Appleton, WI",DEN,"Denver, CO"
ATW,"Appleton, WI",LAS,"Las Vegas, NV"
ATW,"Appleton, WI",AZA,"Phoenix, AZ"
ATW,"Appleton, WI",SFB,"Sanford, FL"
ATW,"Appleton, WI",PIE,"St. Petersburg, FL"
ATW,"Appleton, WI",FLL,"Fort Lauderdale, FL"
ATW,"Appleton, WI",SRQ,"Sarasota/Bradenton, FL"
ATW,"Appleton, WI",PGD,"Punta Gorda, FL"
ATW,"Appleton, WI",ORD,"Chicago, IL"
ATW,"Appleton, WI",MKE,"Milwaukee, WI"
ATW,"Appleton, WI",MSN,"Madison, WI"
ATW,"Appleton, WI",ATL,"Atlanta, GA"
ATW,"Appleton, WI",DTW,"Detroit, MI"
ATW,"Appleton, WI",MSP,"Minneapolis, MN"
ATW,"Appleton, WI",DTW,"Detroit, MI"
ATW,"Appleton, WI",MSP,"Minneapolis, MN"
ATY,"Watertown, SD",ORD,"Chicago, IL"
ATY,"Watertown, SD",DEN,"Denver, CO"
AUG,"Augusta/Waterville, ME",BUF,"Buffalo, NY"
AUG,"Augusta/Waterville, ME",BOS,"Boston, MA"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",KSM,"St. Mary's, AK"
AUK,"Alakanuk, AK",SXP,"Sheldon Point, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",SXP,"Sheldon Point, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",OME,"Nome, AK"
AUK,"Alakanuk, AK",KSM,"St. Mary's, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",SXP,"Sheldon Point, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",SXP,"Sheldon Point, AK"
AUK,"Alakanuk, AK",KOT,"Kotlik, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",EMK,"Emmonak, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUK,"Alakanuk, AK",BET,"Bethel, AK"
AUO,"Auburn, AL",SUA,"Stuart, FL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SJC,"San Jose, CA"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",ASE,"Aspen, CO"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",AFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",SBD,"San Bernardino, CA"
AUS,"Austin, TX",RIV,"Riverside, CA"
AUS,"Austin, TX",LAL,"Lakeland, FL"
AUS,"Austin, TX",PGV,"Greenville, NC"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",BOS,"Boston, MA"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",BOS,"Boston, MA"
AUS,"Austin, TX",MDW,"Chicago, IL"
AUS,"Austin, TX",OAK,"Oakland, CA"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",OAK,"Oakland, CA"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",HNL,"Honolulu, HI"
AUS,"Austin, TX",BOI,"Boise, ID"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",AVL,"Asheville, NC"
AUS,"Austin, TX",PIT,"Pittsburgh, PA"
AUS,"Austin, TX",BZN,"Bozeman, MT"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",FSD,"Sioux Falls, SD"
AUS,"Austin, TX",DSM,"Des Moines, IA"
AUS,"Austin, TX",PVU,"Provo, UT"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",TYS,"Knoxville, TN"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",AVL,"Asheville, NC"
AUS,"Austin, TX",SFB,"Sanford, FL"
AUS,"Austin, TX",MEM,"Memphis, TN"
AUS,"Austin, TX",IND,"Indianapolis, IN"
AUS,"Austin, TX",PIT,"Pittsburgh, PA"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",BZN,"Bozeman, MT"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",SRQ,"Sarasota/Bradenton, FL"
AUS,"Austin, TX",SDF,"Louisville, KY"
AUS,"Austin, TX",FSD,"Sioux Falls, SD"
AUS,"Austin, TX",DSM,"Des Moines, IA"
AUS,"Austin, TX",GRR,"Grand Rapids, MI"
AUS,"Austin, TX",PVU,"Provo, UT"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",CLT,"Charlotte, NC"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SJU,"San Juan, PR"
AUS,"Austin, TX",SRQ,"Sarasota/Bradenton, FL"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",TPA,"Tampa, FL"
AUS,"Austin, TX",CLT,"Charlotte, NC"
AUS,"Austin, TX",PHL,"Philadelphia, PA"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",BOS,"Boston, MA"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",MCI,"Kansas City, MO"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",CLT,"Charlotte, NC"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",PHX,"Phoenix, AZ"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",CLT,"Charlotte, NC"
AUS,"Austin, TX",PHL,"Philadelphia, PA"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",SJU,"San Juan, PR"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",VPS,"Valparaiso, FL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",STL,"St. Louis, MO"
AUS,"Austin, TX",ELP,"El Paso, TX"
AUS,"Austin, TX",AVL,"Asheville, NC"
AUS,"Austin, TX",JAX,"Jacksonville, FL"
AUS,"Austin, TX",RNO,"Reno, NV"
AUS,"Austin, TX",SGF,"Springfield, MO"
AUS,"Austin, TX",ABQ,"Albuquerque, NM"
AUS,"Austin, TX",IND,"Indianapolis, IN"
AUS,"Austin, TX",RDU,"Raleigh/Durham, NC"
AUS,"Austin, TX",MSY,"New Orleans, LA"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",TUL,"Tulsa, OK"
AUS,"Austin, TX",BZN,"Bozeman, MT"
AUS,"Austin, TX",MCI,"Kansas City, MO"
AUS,"Austin, TX",OKC,"Oklahoma City, OK"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",PDX,"Portland, OR"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",SJT,"San Angelo, TX"
AUS,"Austin, TX",AFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",BWD,"Brownwood, TX"
AUS,"Austin, TX",MEM,"Memphis, TN"
AUS,"Austin, TX",MEM,"Memphis, TN"
AUS,"Austin, TX",SHV,"Shreveport, LA"
AUS,"Austin, TX",MEM,"Memphis, TN"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",ELP,"El Paso, TX"
AUS,"Austin, TX",MEM,"Memphis, TN"
AUS,"Austin, TX",IFP,"Bullhead City, AZ"
AUS,"Austin, TX",CLT,"Charlotte, NC"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",GPT,"Gulfport/Biloxi, MS"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",DTW,"Detroit, MI"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",SLC,"Salt Lake City, UT"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",RIC,"Richmond, VA"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",EWR,"Newark, NJ"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",VPS,"Valparaiso, FL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",STL,"St. Louis, MO"
AUS,"Austin, TX",LGB,"Long Beach, CA"
AUS,"Austin, TX",SMF,"Sacramento, CA"
AUS,"Austin, TX",CMH,"Columbus, OH"
AUS,"Austin, TX",ELP,"El Paso, TX"
AUS,"Austin, TX",TPA,"Tampa, FL"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",OAK,"Oakland, CA"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",BTR,"Baton Rouge, LA"
AUS,"Austin, TX",BWI,"Baltimore, MD"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",ABQ,"Albuquerque, NM"
AUS,"Austin, TX",IND,"Indianapolis, IN"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",RDU,"Raleigh/Durham, NC"
AUS,"Austin, TX",HOU,"Houston, TX"
AUS,"Austin, TX",MSY,"New Orleans, LA"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",TUL,"Tulsa, OK"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SJC,"San Jose, CA"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",PHX,"Phoenix, AZ"
AUS,"Austin, TX",MDW,"Chicago, IL"
AUS,"Austin, TX",MCI,"Kansas City, MO"
AUS,"Austin, TX",DCA,"Washington, DC"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",CHS,"Charleston, SC"
AUS,"Austin, TX",HRL,"Harlingen/San Benito, TX"
AUS,"Austin, TX",PHX,"Phoenix, AZ"
AUS,"Austin, TX",OAK,"Oakland, CA"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",HOU,"Houston, TX"
AUS,"Austin, TX",TEB,"Teterboro, NJ"
AUS,"Austin, TX",BCT,"Boca Raton, FL"
AUS,"Austin, TX",SAT,"San Antonio, TX"
AUS,"Austin, TX",TEB,"Teterboro, NJ"
AUS,"Austin, TX",VNY,"Van Nuys, CA"
AUS,"Austin, TX",HSH,"Las Vegas, NV"
AUS,"Austin, TX",SMF,"Sacramento, CA"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",IAH,"Houston, TX"
AUS,"Austin, TX",AUS,"Austin, TX"
AUS,"Austin, TX",SBD,"San Bernardino, CA"
AUS,"Austin, TX",ONT,"Ontario, CA"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",DTW,"Detroit, MI"
AUS,"Austin, TX",JFK,"New York, NY"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",SLC,"Salt Lake City, UT"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",DTW,"Detroit, MI"
AUS,"Austin, TX",BOS,"Boston, MA"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",DTW,"Detroit, MI"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",SLC,"Salt Lake City, UT"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SLC,"Salt Lake City, UT"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",CVG,"Cincinnati, OH"
AUS,"Austin, TX",RDU,"Raleigh/Durham, NC"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",PDX,"Portland, OR"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",PDX,"Portland, OR"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",PDX,"Portland, OR"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",SEA,"Seattle, WA"
AUS,"Austin, TX",SFO,"San Francisco, CA"
AUS,"Austin, TX",BOI,"Boise, ID"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",VPS,"Valparaiso, FL"
AUS,"Austin, TX",ORD,"Chicago, IL"
AUS,"Austin, TX",STL,"St. Louis, MO"
AUS,"Austin, TX",LGB,"Long Beach, CA"
AUS,"Austin, TX",ONT,"Ontario, CA"
AUS,"Austin, TX",SMF,"Sacramento, CA"
AUS,"Austin, TX",CMH,"Columbus, OH"
AUS,"Austin, TX",ELP,"El Paso, TX"
AUS,"Austin, TX",TPA,"Tampa, FL"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",SLC,"Salt Lake City, UT"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",OAK,"Oakland, CA"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",BWI,"Baltimore, MD"
AUS,"Austin, TX",ECP,"Panama City, FL"
AUS,"Austin, TX",MSP,"Minneapolis, MN"
AUS,"Austin, TX",LBB,"Lubbock, TX"
AUS,"Austin, TX",MAF,"Midland/Odessa, TX"
AUS,"Austin, TX",AMA,"Amarillo, TX"
AUS,"Austin, TX",ABQ,"Albuquerque, NM"
AUS,"Austin, TX",IND,"Indianapolis, IN"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",RDU,"Raleigh/Durham, NC"
AUS,"Austin, TX",HOU,"Houston, TX"
AUS,"Austin, TX",MSY,"New Orleans, LA"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",TUL,"Tulsa, OK"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SJC,"San Jose, CA"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",PHX,"Phoenix, AZ"
AUS,"Austin, TX",BUR,"Burbank, CA"
AUS,"Austin, TX",MDW,"Chicago, IL"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",MCI,"Kansas City, MO"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",CHS,"Charleston, SC"
AUS,"Austin, TX",OKC,"Oklahoma City, OK"
AUS,"Austin, TX",COS,"Colorado Springs, CO"
AUS,"Austin, TX",HRL,"Harlingen/San Benito, TX"
AUS,"Austin, TX",MIA,"Miami, FL"
AUS,"Austin, TX",STL,"St. Louis, MO"
AUS,"Austin, TX",LGB,"Long Beach, CA"
AUS,"Austin, TX",SMF,"Sacramento, CA"
AUS,"Austin, TX",TPA,"Tampa, FL"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUS,"Austin, TX",SAN,"San Diego, CA"
AUS,"Austin, TX",BWI,"Baltimore, MD"
AUS,"Austin, TX",ABQ,"Albuquerque, NM"
AUS,"Austin, TX",IND,"Indianapolis, IN"
AUS,"Austin, TX",DAL,"Dallas, TX"
AUS,"Austin, TX",HOU,"Houston, TX"
AUS,"Austin, TX",MSY,"New Orleans, LA"
AUS,"Austin, TX",BNA,"Nashville, TN"
AUS,"Austin, TX",TUL,"Tulsa, OK"
AUS,"Austin, TX",ATL,"Atlanta, GA"
AUS,"Austin, TX",LAX,"Los Angeles, CA"
AUS,"Austin, TX",SJC,"San Jose, CA"
AUS,"Austin, TX",FLL,"Fort Lauderdale, FL"
AUS,"Austin, TX",PHX,"Phoenix, AZ"
AUS,"Austin, TX",MDW,"Chicago, IL"
AUS,"Austin, TX",SNA,"Santa Ana, CA"
AUS,"Austin, TX",DCA,"Washington, DC"
AUS,"Austin, TX",MCO,"Orlando, FL"
AUS,"Austin, TX",IAD,"Washington, DC"
AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX"
AUS,"Austin, TX",SDF,"Louisville, KY"
AUS,"Austin, TX",SDF,"Louisville, KY"
AUS,"Austin, TX",SDF,"Louisville, KY"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",DEN,"Denver, CO"
AUS,"Austin, TX",LAS,"Las Vegas, NV"
AUZ,"Aurora, IL",YIP,"Detroit, MI"
AUZ,"Aurora, IL",MKE,"Milwaukee, WI"
AUZ,"Aurora, IL",BCT,"Boca Raton, FL"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",DFW,"Dallas/Fort Worth, TX"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",DCA,"Washington, DC"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",PHL,"Philadelphia, PA"
AVL,"Asheville, NC",DCA,"Washington, DC"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",MSN,"Madison, WI"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",VPS,"Valparaiso, FL"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",EYW,"Key West, FL"
AVL,"Asheville, NC",DEN,"Denver, CO"
AVL,"Asheville, NC",LAS,"Las Vegas, NV"
AVL,"Asheville, NC",BWI,"Baltimore, MD"
AVL,"Asheville, NC",SFB,"Sanford, FL"
AVL,"Asheville, NC",HOU,"Houston, TX"
AVL,"Asheville, NC",PIE,"St. Petersburg, FL"
AVL,"Asheville, NC",FLL,"Fort Lauderdale, FL"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",MDW,"Chicago, IL"
AVL,"Asheville, NC",SRQ,"Sarasota/Bradenton, FL"
AVL,"Asheville, NC",ICT,"Wichita, KS"
AVL,"Asheville, NC",PGD,"Punta Gorda, FL"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",DEN,"Denver, CO"
AVL,"Asheville, NC",LAS,"Las Vegas, NV"
AVL,"Asheville, NC",BWI,"Baltimore, MD"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",SFB,"Sanford, FL"
AVL,"Asheville, NC",HOU,"Houston, TX"
AVL,"Asheville, NC",PIE,"St. Petersburg, FL"
AVL,"Asheville, NC",FLL,"Fort Lauderdale, FL"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",SRQ,"Sarasota/Bradenton, FL"
AVL,"Asheville, NC",PBI,"West Palm Beach/Palm Beach, FL"
AVL,"Asheville, NC",PGD,"Punta Gorda, FL"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",MIA,"Miami, FL"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",DFW,"Dallas/Fort Worth, TX"
AVL,"Asheville, NC",AUS,"Austin, TX"
AVL,"Asheville, NC",RSW,"Fort Myers, FL"
AVL,"Asheville, NC",LIT,"Little Rock, AR"
AVL,"Asheville, NC",ORD,"Chicago, IL"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",TRI,"Bristol/Johnson City/Kingsport, TN"
AVL,"Asheville, NC",ACY,"Atlantic City, NJ"
AVL,"Asheville, NC",ATL,"Atlanta, GA"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",MSP,"Minneapolis, MN"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",CLT,"Charlotte, NC"
AVL,"Asheville, NC",LGA,"New York, NY"
AVL,"Asheville, NC",BOS,"Boston, MA"
AVL,"Asheville, NC",DCA,"Washington, DC"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",AL6,"Fairhope, AL"
AVL,"Asheville, NC",HPN,"White Plains, NY"
AVL,"Asheville, NC",EWR,"Newark, NJ"
AVL,"Asheville, NC",LGA,"New York, NY"
AVL,"Asheville, NC",LGA,"New York, NY"
AVP,"Scranton/Wilkes-Barre, PA",ORD,"Chicago, IL"
AVP,"Scranton/Wilkes-Barre, PA",SYR,"Syracuse, NY"
AVP,"Scranton/Wilkes-Barre, PA",CLT,"Charlotte, NC"
AVP,"Scranton/Wilkes-Barre, PA",ORD,"Chicago, IL"
AVP,"Scranton/Wilkes-Barre, PA",MBS,"Saginaw/Bay City/Midland, MI"
AVP,"Scranton/Wilkes-Barre, PA",CLT,"Charlotte, NC"
AVP,"Scranton/Wilkes-Barre, PA",CLT,"Charlotte, NC"
AVP,"Scranton/Wilkes-Barre, PA",DTW,"Detroit, MI"
AVP,"Scranton/Wilkes-Barre, PA",ORD,"Chicago, IL"
AVP,"Scranton/Wilkes-Barre, PA",EWR,"Newark, NJ"
AVP,"Scranton/Wilkes-Barre, PA",EWR,"Newark, NJ"
AVP,"Scranton/Wilkes-Barre, PA",LGA,"New York, NY"
AVP,"Scranton/Wilkes-Barre, PA",EWR,"Newark, NJ"
AVP,"Scranton/Wilkes-Barre, PA",MCO,"Orlando, FL"
AZA,"Phoenix, AZ",AEX,"Alexandria, LA"
AZA,"Phoenix, AZ",IAH,"Houston, TX"
AZA,"Phoenix, AZ",CSG,"Columbus, GA"
AZA,"Phoenix, AZ",ELP,"El Paso, TX"
AZA,"Phoenix, AZ",LRD,"Laredo, TX"
AZA,"Phoenix, AZ",DEN,"Denver, CO"
AZA,"Phoenix, AZ",LAS,"Las Vegas, NV"
AZA,"Phoenix, AZ",SAN,"San Diego, CA"
AZA,"Phoenix, AZ",MSP,"Minneapolis, MN"
AZA,"Phoenix, AZ",YKM,"Yakima, WA"
AZA,"Phoenix, AZ",ABI,"Abilene, TX"
